jlpt_level,jp,reading,meaning_ko,kind,is_active
N1,両立,りょうりつ,"상생, 공존, 함께 서다",vocab,true
N1,並びに,ならびに,그리고,vocab,true
N1,並列,へいれつ,"배열, 평행, 나란히",vocab,true
N1,中傷,ちゅうしょう,"비방, 명예훼손, 명예훼손",vocab,true
N1,中和,ちゅうわ,"무력화하다, 대응하다",vocab,true
N1,中断,ちゅうだん,"중단, 중단, 중단",vocab,true
N1,中枢,ちゅうすう,"중심, 주춧돌, 핵",vocab,true
N1,中毒,ちゅうどく,중독,vocab,true
N1,中程,なかほど,"중간, 중간",vocab,true
N1,中立,ちゅうりつ,중립,vocab,true
N1,中継,ちゅうけい,"릴레이, 연결",vocab,true
N1,中腹,ちゅうふく,"산 쪽, 중간쯤",vocab,true
N1,丸々,まるまる,완전히,vocab,true
N1,丸ごと,まるごと,"전체적으로, 전체적으로, 전적으로",vocab,true
N1,丸める,まるめる,"둥글게 만들다, 둥글게 만들다, 말아 올리다",vocab,true
N1,主,しゅ,"주인, 주인, 신",vocab,true
N1,主,ぬし,"주인, 주인, 신",vocab,true
N1,主人公,しゅじんこう,주역,vocab,true
N1,主任,しゅにん,"담당자, 책임자",vocab,true
N1,主体,しゅたい,"주제, 주요 구성요소",vocab,true
N1,主催,しゅさい,"조직, 후원, 주최",vocab,true
N1,主導,しゅどう,주요 리더십,vocab,true
N1,主権,しゅけん,주권,vocab,true
N1,主演,しゅえん,"주연, 주연",vocab,true
N1,主観,しゅかん,"주관, 주체, 자아",vocab,true
N1,主題,しゅだい,"주제, 주제, 모티브",vocab,true
N1,主食,しゅしょく,상식,vocab,true
N1,乃至,ないし,"...에서, 사이...그리고, 또는",vocab,true
N1,久しい,ひさしい,"오래 지속되는, 오래된(이야기)",vocab,true
N1,乏しい,とぼしい,"빈약한, 부족한, 힘든, 가난한",vocab,true
N1,乗っ取る,のっとる,"점령하다, 점령하다, 장악하다",vocab,true
N1,乗り込む,のりこむ,"탑승하다, (차에) 타다; 행진하다, 들어가다",vocab,true
N1,乙,おつ,순위 2위,vocab,true
N1,乱す,みだす,"혼란시키다, 어지럽히다, 어지럽히다",vocab,true
N1,乱れる,みだれる,"당황하다, 어지러워지다, 어지러워지다",vocab,true
N1,乳,ちち,"우유, 유방, 루프",vocab,true
N1,了承,りょうしょう,"인정, 이해",vocab,true
N1,了解,りょうかい,"이해, 동의, 이해",vocab,true
N1,予て,かねて,"이전에, 이미, 최근에",vocab,true
N1,予め,あらかじめ,"미리, 이전에",vocab,true
N1,予感,よかん,"예감, 예감",vocab,true
N1,予言,よげん,"예측, 약속, 예측",vocab,true
N1,争い,あらそい,"논쟁, 다툼, 갈등",vocab,true
N1,事前,じぜん,"미리, 미리, 미리",vocab,true
N1,事柄,ことがら,"문제, 일, 사건, 상황",vocab,true
N1,事業,じぎょう,"프로젝트, 기업, 사업",vocab,true
N1,事項,じこう,"문제, 항목, 사실",vocab,true
N1,云々,うんぬん,"등등, 등등",vocab,true
N1,交える,まじえる,"섞다, 대화하다, 교차시키다 (칼)",vocab,true
N1,交す,かわす,교환하다,vocab,true
N1,交わる,まじわる,"교차하다, 교차하다, 섞이다,",vocab,true
N1,交互,こうご,"상호적인, 상호적인, 대체적인",vocab,true
N1,交付,こうふ,"배달, 제공(사본 포함)",vocab,true
N1,交渉,こうしょう,협상,vocab,true
N1,人体,じんたい,인체,vocab,true
N1,人影,ひとかげ,"사람의 그림자, 영혼",vocab,true
N1,人材,じんざい,재능 있는 사람,vocab,true
N1,人柄,ひとがら,"성격, 성격",vocab,true
N1,人格,じんかく,"성격, 성격",vocab,true
N1,人民,じんみん,"사람, 대중",vocab,true
N1,人気,ひとけ,생명의 표시,vocab,true
N1,人目,ひとめ,"엿보다, 대중의 시선",vocab,true
N1,人質,ひとじち,인질,vocab,true
N1,今更,いまさら,"지금, 다시",vocab,true
N1,介入,かいにゅう,간섭,vocab,true
N1,介抱,かいほう,"간호, 돌보기",vocab,true
N1,介護,かいご,육아,vocab,true
N1,仏像,ぶつぞう,불상(동상),vocab,true
N1,仕える,つかえる,"봉사하다, 위해 일하다",vocab,true
N1,仕上,しあげ,"끝, 마무리",vocab,true
N1,仕上がり,しあがり,"끝내다, 끝, 완성하다",vocab,true
N1,仕上げる,しあげる,"끝내다, 완료하다",vocab,true
N1,仕入れる,しいれる,"재고를 확보하다, 재고를 보충하다, 조달하다",vocab,true
N1,仕切る,しきる,"구분하다, 나누다, 표시하다",vocab,true
N1,仕掛,しかけ,"장치, 트릭, 메커니즘",vocab,true
N1,仕掛ける,しかける,"놓다, 놓다, 임금을 주다",vocab,true
N1,仕立てる,したてる,"맞춤화하다, 만들다, 준비하다",vocab,true
N1,仕組,しくみ,"구조, 메커니즘",vocab,true
N1,他動詞,たどうし,타동사(직접목적어),vocab,true
N1,他方,たほう,"다른 쪽, 다른 한편",vocab,true
N1,付け加える,つけくわえる,한 가지를 다른 것에 추가하다,vocab,true
N1,付録,ふろく,"부록, 보충자료",vocab,true
N1,代る代る,かわるがわる,번갈아,vocab,true
N1,代弁,だいべん,다른 사람을 위해 말하다,vocab,true
N1,代用,だいよう,치환,vocab,true
N1,仰ぐ,あおぐ,"존경하다, 존경하다; 부탁하다",vocab,true
N1,仲人,なこうど,"중매인, 중매인",vocab,true
N1,任す,まかす,"사람에게 맡기다, 맡기다",vocab,true
N1,任務,にんむ,"의무, 임무, 임무",vocab,true
N1,任命,にんめい,"임명, 지명, 안수",vocab,true
N1,企画,きかく,"기획, 프로젝트",vocab,true
N1,休める,やすめる,"쉬다, 일시 중지하다, 안도감을 주다",vocab,true
N1,休学,きゅうがく,"휴학, 정학",vocab,true
N1,休戦,きゅうせん,"휴전, 휴전",vocab,true
N1,会見,かいけん,"인터뷰, 컨퍼런스",vocab,true
N1,会談,かいだん,"대화, 인터뷰",vocab,true
N1,伜,せがれ,"아들, 내 아들",vocab,true
N1,伝来,でんらい,"조상, 유전, 수입",vocab,true
N1,伝説,でんせつ,"전통, 전설, 민속",vocab,true
N1,伝達,でんたつ,"전송(예: 뉴스, 커뮤니케이션, 배달)",vocab,true
N1,伴う,ともなう,"동행하다, 데리고 가다",vocab,true
N1,似通う,にかよう,밀접하게 닮다,vocab,true
N1,体付き,からだつき,"바디빌드, 피규어",vocab,true
N1,体力,たいりょく,체력,vocab,true
N1,体格,たいかく,"체격, 체질",vocab,true
N1,体裁,ていさい,"품위, 스타일, 형태, 외모",vocab,true
N1,体験,たいけん,개인적인 경험,vocab,true
N1,何だか,なんだか,"조금, 다소, 어떻게든",vocab,true
N1,何気ない,なにげない,"캐주얼한, 무관심한",vocab,true
N1,余地,よち,"장소, 방, 여백",vocab,true
N1,余所見,よそみ,"멀리 바라보다, 옆으로 바라보다",vocab,true
N1,余暇,よか,"여가, 여가 시간, 여가 시간",vocab,true
N1,余程,よほど,"아주, 많이, 상당 부분, 꽤",vocab,true
N1,余興,よきょう,"사이드쇼, 예능",vocab,true
N1,作り,つくり,"메이크업, 구조, 체격",vocab,true
N1,作戦,さくせん,"군사 작전, 전술, 전략",vocab,true
N1,作用,さよう,"작동, 효과, 기능",vocab,true
N1,使い道,つかいみち,사용,vocab,true
N1,使命,しめい,"임무, 심부름, 메시지",vocab,true
N1,使用人,しようにん,"직원, 하인",vocab,true
N1,侍,さむらい,사무라이,vocab,true
N1,依存,いぞん,"의존, 의존, 의존",vocab,true
N1,侮辱,ぶじょく,"모욕, 경멸, 경멸",vocab,true
N1,侵す,おかす,"침입하다, 침입하다, 침입하다",vocab,true
N1,侵略,しんりゃく,"침략, 침략, 습격",vocab,true
N1,便宜,べんぎ,"편리함, 숙소",vocab,true
N1,促す,うながす,"촉구하다, 제안하다, 요구하다",vocab,true
N1,促進,そくしん,"승진, 촉진, 격려",vocab,true
N1,保つ,たもつ,"유지하다, 보존하다, 유지하다",vocab,true
N1,保守,ほしゅ,"보수적인, 유지하는",vocab,true
N1,保温,ほおん,"보온, 보온, 단열",vocab,true
N1,保管,ほかん,"보관, 보관, 보관",vocab,true
N1,保育,ほいく,"간호, 양육, 양육",vocab,true
N1,保険,ほけん,"보험, 보증",vocab,true
N1,保養,ほよう,"건강 유지, 회복, 휴양",vocab,true
N1,信任,しんにん,"신뢰, 자신감, 신용",vocab,true
N1,信者,しんじゃ,"신자, 헌신자",vocab,true
N1,修士,しゅうし,석사 학위 프로그램,vocab,true
N1,修学,しゅうがく,학습,vocab,true
N1,修行,しゅぎょう,"지식 추구, 훈련, 수행",vocab,true
N1,俺,おれ,나(ego)(자랑스러운 1인칭 대명사),vocab,true
N1,個別,こべつ,특별한 경우,vocab,true
N1,個性,こせい,"개성, 개성, 특이성",vocab,true
N1,倍率,ばいりつ,"직경, 배율",vocab,true
N1,値,あたい,"가치, 가격, 가치",vocab,true
N1,値する,あたいする,"가치가 있다, 자격이 있다",vocab,true
N1,値引き,ねびき,"가격 인하, 할인",vocab,true
N1,値打ち,ねうち,"가치, 가치, 가격",vocab,true
N1,倹約,けんやく,"절약, 절약, 절약",vocab,true
N1,偏見,へんけん,"편견, 좁은 시야",vocab,true
N1,停滞,ていたい,"정체, 정체, 정체, 정체",vocab,true
N1,健やか,すこやか,활기차고 건강하고 건전한,vocab,true
N1,健全,けんぜん,"건강, 건전함, 건강한",vocab,true
N1,健在,けんざい,"건강하게, 뭐",vocab,true
N1,側面,そくめん,"측면, 측광, 측면",vocab,true
N1,偽造,ぎぞう,"위조, 위조, 위조",vocab,true
N1,傍ら,かたわら,"옆에(들, 동안, 근처에)",vocab,true
N1,備え付ける,そなえつける,"제공하다, 갖추다, 설치하다",vocab,true
N1,備わる,そなわる,갖추어져 있다,vocab,true
N1,催す,もよおす,"(회의를) 개최하다, (저녁식사를) 주다",vocab,true
N1,傷付く,きずつく,"상처를 입다, 상처를 입다, 상처를 입다",vocab,true
N1,傷付ける,きずつける,"상처를 입히다, 누군가의 감정을 상하게 하다",vocab,true
N1,傾ける,かたむける,"기울이다, 기울이다, 구부리다",vocab,true
N1,傾斜,けいしゃ,"경사, 경사, 딥",vocab,true
N1,優位,ゆうい,"우세, 우위, 우월",vocab,true
N1,優先,ゆうせん,"선호, 우선순위",vocab,true
N1,優勢,ゆうせい,"우월, 우수한 권력, 우세",vocab,true
N1,優美,ゆうび,"우아함, 세련됨, 우아함",vocab,true
N1,優越,ゆうえつ,"우월함, 우월함, 우월함",vocab,true
N1,元年,がんねん,(특정 통치의) 첫 번째 해,vocab,true
N1,元来,がんらい,원래는 자연스럽게,vocab,true
N1,元素,げんそ,요소,vocab,true
N1,元首,げんしゅ,"통치자, 주권자",vocab,true
N1,充実,じゅうじつ,"충만함, 완벽함",vocab,true
N1,兆,きざし,"표시, 징조, 표시",vocab,true
N1,先,せん,"우선순위, 우선순위, 이전",vocab,true
N1,先だって,せんだって,"얼마 전, 어느 날",vocab,true
N1,先代,せんだい,"가족의 전임자, 이전 연령, 이전 세대",vocab,true
N1,先天的,せんてんてき,"선천적인, 선천적인, 유전적인",vocab,true
N1,先着,せんちゃく,첫 도착,vocab,true
N1,光沢,こうたく,"광택, 윤기있는 마무리 (사진)",vocab,true
N1,光熱費,こうねつひ,연료비와 조명비,vocab,true
N1,免れる,まぬがれる,"~로부터 벗어나다, 면제되다",vocab,true
N1,免除,めんじょ,"면제, 면제, 면제",vocab,true
N1,入手,にゅうしゅ,"획득하다, 손에 들어오다",vocab,true
N1,入浴,にゅうよく,"목욕하다, 목욕하다",vocab,true
N1,入賞,にゅうしょう,(대회에서) 상이나 장소를 얻다,vocab,true
N1,全快,ぜんかい,완전한 건강 회복,vocab,true
N1,全滅,ぜんめつ,전멸,vocab,true
N1,全盛,ぜんせい,번영의 높이,vocab,true
N1,公,おおやけ,공공의,vocab,true
N1,公募,こうぼ,"대중 호소, 대중 기여",vocab,true
N1,公団,こうだん,공기업,vocab,true
N1,公然,こうぜん,공공연히,vocab,true
N1,公用,こうよう,"정부 사업, 공공 사용, 공공 비용",vocab,true
N1,公立,こうりつ,공기,vocab,true
N1,公認,こうにん,"공식 인정, 승인",vocab,true
N1,共働き,ともばたらき,맞벌이 소득(남편과 아내가 모두 일함),vocab,true
N1,共和,きょうわ,"공화주의, 협력",vocab,true
N1,共存,きょうぞん,공존,vocab,true
N1,共学,きょうがく,남녀 공학,vocab,true
N1,共感,きょうかん,"공감, 반응",vocab,true
N1,共稼ぎ,ともかせぎ,(남편과 아내가) 함께 일하며 생계를 유지하다,vocab,true
N1,共鳴,きょうめい,"공명, 공감",vocab,true
N1,兵器,へいき,"무기, 무기, 조례",vocab,true
N1,兵士,へいし,군인,vocab,true
N1,具わる,そなわる,갖추어져 있다,vocab,true
N1,兼業,けんぎょう,두 가지 직업을 동시에 갖고 있는,vocab,true
N1,兼用,けんよう,"다용도, 복합용",vocab,true
N1,内乱,ないらん,"내전, 국내 갈등",vocab,true
N1,内心,ないしん,"가장 깊은 생각, 진정한 의도, 가장 깊은 마음",vocab,true
N1,内緒,ないしょ,"비밀, 사생활, 비밀",vocab,true
N1,内蔵,ないぞう,내부 장기; 내장,vocab,true
N1,内訳,うちわけ,"항목, 분류, 분류",vocab,true
N1,内部,ないぶ,"내부, 내부, 내부",vocab,true
N1,内閣,ないかく,"내각, (정부)",vocab,true
N1,内陸,ないりく,내륙,vocab,true
N1,円満,えんまん,"조화, 평화, 부드러움",vocab,true
N1,円滑,えんかつ,"조화, 부드러움",vocab,true
N1,再会,さいかい,"다시 만나다, 재회하다",vocab,true
N1,再建,さいけん,(사원이나 신사) 재건축,vocab,true
N1,再現,さいげん,"재생산, 귀환, 부활",vocab,true
N1,再生,さいせい,"재생, 재생, 소생",vocab,true
N1,再発,さいはつ,"복귀, 재발, 재발",vocab,true
N1,冒頭,ぼうとう,"시작, 시작, 시작",vocab,true
N1,写し,うつし,"복사하다, 복제하다",vocab,true
N1,冬眠,とうみん,"동면, 겨울잠",vocab,true
N1,冴える,さえる,"맑다, 밝다, 능숙하다",vocab,true
N1,冷やかす,ひやかす,"농담을 하다, 조롱하다, 야유하다, 냉담하게 하다, 냉장보관하다",vocab,true
N1,冷淡,れいたん,"차가움, 무관심",vocab,true
N1,冷蔵,れいぞう,냉각,vocab,true
N1,冷酷,れいこく,"잔인함, 냉담함, 무자비함",vocab,true
N1,凌ぐ,しのぐ,"능가하다, 능가하다; 견디다",vocab,true
N1,凝らす,こらす,"집중하다, 전념하다, 자세히 들여다보다",vocab,true
N1,凝る,こる,"굳어지다, 굳어지다",vocab,true
N1,几帳面,きちょうめん,"체계적인, 시간을 잘 지키는, 꾸준한",vocab,true
N1,処分,しょぶん,"처분, 거래, 처벌",vocab,true
N1,処置,しょち,치료,vocab,true
N1,処罰,しょばつ,처벌,vocab,true
N1,凶作,きょうさく,"흉작, 흉작",vocab,true
N1,出くわす,でくわす,"우연히 만나다, 우연히 만나다",vocab,true
N1,出世,しゅっせ,"승진, 성공적인 경력, 명성",vocab,true
N1,出動,しゅつどう,"동원, 행동",vocab,true
N1,出品,しゅっぴん,"전시하다, 전시하다",vocab,true
N1,出演,しゅつえん,"주연, 무대출연",vocab,true
N1,出現,しゅつげん,"등장, 도착",vocab,true
N1,出生,しゅっしょう,출생,vocab,true
